Internal ID	Q1: GOING OUT?	Q2: GENDER	Q3: AGE	Q4: COUNTRY	"Q5: STATE, PROVINCE, COUNTY, ETC"	Q6 | 100 Grand Bar	"Q6 | Anonymous brown globs that come in black and orange wrappers	(a.k.a. Mary Janes)"	Q6 | Any full-sized candy bar	Q6 | Black Jacks	Q6 | Bonkers (the candy)	Q6 | Bonkers (the board game)	Q6 | Bottle Caps	Q6 | Box'o'Raisins	Q6 | Broken glow stick	Q6 | Butterfinger	Q6 | Cadbury Creme Eggs	Q6 | Candy Corn	Q6 | Candy that is clearly just the stuff given out for free at restaurants	Q6 | Caramellos	"Q6 | Cash, or other forms of legal tender"	Q6 | Chardonnay	Q6 | Chick-o-Sticks (we don t know what that is)	Q6 | Chiclets	Q6 | Coffee Crisp	Q6 | Creepy Religious comics/Chick Tracts	Q6 | Dental paraphenalia	Q6 | Dots	Q6 | Dove Bars	Q6 | Fuzzy Peaches	Q6 | Generic Brand Acetaminophen	Q6 | Glow sticks	Q6 | Goo Goo Clusters	Q6 | Good N' Plenty	Q6 | Gum from baseball cards	Q6 | Gummy Bears straight up	Q6 | Hard Candy	Q6 | Healthy Fruit	Q6 | Heath Bar	Q6 | Hershey's Dark Chocolate	Q6 | Hershey s Milk Chocolate	Q6 | Hershey's Kisses	Q6 | Hugs (actual physical hugs)	Q6 | Jolly Rancher (bad flavor)	Q6 | Jolly Ranchers (good flavor)	Q6 | JoyJoy (Mit Iodine!)	Q6 | Junior Mints	Q6 | Senior Mints	Q6 | Kale smoothie	Q6 | Kinder Happy Hippo	Q6 | Kit Kat	Q6 | LaffyTaffy	Q6 | LemonHeads	Q6 | Licorice (not black)	Q6 | Licorice (yes black)	Q6 | Lindt Truffle	Q6 | Lollipops	Q6 | Mars	Q6 | Maynards	Q6 | Mike and Ike	Q6 | Milk Duds	Q6 | Milky Way	Q6 | Regular M&Ms	Q6 | Peanut M&M s	Q6 | Blue M&M's	Q6 | Red M&M's	Q6 | Green Party M&M's	Q6 | Independent M&M's	Q6 | Abstained from M&M'ing.	Q6 | Minibags of chips	Q6 | Mint Kisses	Q6 | Mint Juleps	Q6 | Mr. Goodbar	Q6 | Necco Wafers	Q6 | Nerds	Q6 | Nestle Crunch	Q6 | Now'n'Laters	Q6 | Peeps	Q6 | Pencils	Q6 | Pixy Stix	Q6 | Real Housewives of Orange County Season 9 Blue-Ray	Q6 | Reese s Peanut Butter Cups	Q6 | Reese's Pieces	Q6 | Reggie Jackson Bar	Q6 | Rolos	Q6 | Sandwich-sized bags filled with BooBerry Crunch	Q6 | Skittles	Q6 | Smarties (American)	Q6 | Smarties (Commonwealth)	Q6 | Snickers	Q6 | Sourpatch Kids (i.e. abominations of nature)	Q6 | Spotted Dick	Q6 | Starburst	Q6 | Sweet Tarts	Q6 | Swedish Fish	Q6 | Sweetums (a friend to diabetes)	Q6 | Take 5	Q6 | Tic Tacs	Q6 | Those odd marshmallow circus peanut things	Q6 | Three Musketeers	Q6 | Tolberone something or other	Q6 | Trail Mix	Q6 | Twix	"Q6 | Vials of pure high fructose corn syrup, for main-lining into your vein"	Q6 | Vicodin	Q6 | Whatchamacallit Bars	Q6 | White Bread	Q6 | Whole Wheat anything	Q6 | York Peppermint Patties	Q7: JOY OTHER	Q8: DESPAIR OTHER	Q9: OTHER COMMENTS	Q10: DRESS		Q11: DAY	Q12: MEDIA [Daily Dish]	Q12: MEDIA [Science]	Q12: MEDIA [ESPN]	Q12: MEDIA [Yahoo]	"Click Coordinates (x, y)"
90273509	Yes	Female	12	USA		MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	MEH	MEH	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	MEH	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	MEH	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH	JOY	DESPAIR	DESPAIR		DESPAIR	JOY	JOY	MEH	DESPAIR	MEH	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH	MEH	MEH	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	MEH	MEH	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	regular mints			White and gold		Sunday		1			"(66, 42)"
90273514	No	Male	38	Canada	Quebec	MEH	MEH	JOY	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	MEH	MEH	DESPAIR	JOY	JOY	JOY	MEH	JOY	MEH	DESPAIR	DESPAIR	JOY	JOY	MEH	DESPAIR	MEH	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	MEH	JOY	JOY	JOY	JOY	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	JOY	JOY	MEH	MEH	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	MEH	MEH	MEH	DESPAIR	JOY	JOY	MEH	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	MEH				White and gold		Friday		1			"(85, 32)"
90273515	No	Male	32	USA	Michigan																																																																																																																		
90273518	No	Female	45	US	CA	MEH	DESPAIR	MEH	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	JOY	MEH	MEH	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	MEH	MEH	MEH	MEH		MEH	JOY	MEH	MEH	MEH	MEH	MEH	JOY	JOY	MEH	JOY	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	JOY	MEH	JOY	JOY	MEH	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR				Blue and black		Sunday		1			"(80, 28)"
90273519	Yes	Female	39	US	NC	JOY	DESPAIR	MEH			JOY	MEH	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	MEH	JOY	DESPAIR	MEH	JOY	JOY	JOY	MEH	JOY	JOY	DESPAIR	DESPAIR	JOY	JOY	MEH	JOY	JOY	MEH	MEH	DESPAIR	MEH	JOY		MEH	JOY	DESPAIR	JOY	MEH	DESPAIR	JOY	MEH	MEH	MEH	MEH	MEH		DESPAIR	MEH	MEH	MEH	JOY	MEH	MEH	MEH	MEH	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	JOY	MEH	JOY	JOY		DESPAIR	JOY	MEH	JOY	MEH	JOY	MEH	MEH	MEH	MEH	DESPAIR		MEH	MEH	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	 British chocolate 		Mary Janes do not belong in the same question as those black and orange abominations! Mary Janes are delightful. 	Blue and black		Friday		1			"(77, 31)"
90273520	No		31	USA																																																																																																																			
90273523	No	Male	40	Usa	Colorado 	MEH	DESPAIR	JOY	DESPAIR	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	JOY	DESPAIR	JOY	MEH	DESPAIR	JOY	JOY	DESPAIR	JOY	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR				White and gold		Friday		1			"(79, 21)"
90273525	No	Male	48	USA	Texas	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	MEH	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	JOY	DESPAIR	MEH	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	MEH				Blue and black		Sunday			1		"(21, 53)"
90273526	No	Male	50	USA	Texas	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	MEH	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	JOY	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	MEH	JOY	JOY	DESPAIR	MEH	DESPAIR	JOY	MEH	JOY	JOY	JOY	MEH	MEH	JOY	MEH	JOY	JOY	DESPAIR	JOY	JOY	JOY	MEH	JOY	DESPAIR	JOY	MEH	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	JOY	JOY	MEH	JOY	MEH	MEH	JOY	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY		MEH	DESPAIR	JOY	MEH		JOY	MEH	MEH	JOY	JOY	JOY	MEH	MEH	MEH	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR				DESPAIR	JOY				White and gold		Sunday					
90273527	No	Male	28	USA 	Illinois 																																																																																																																		
90273529	No	Female	51	Canada	BC	JOY	MEH	JOY	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	MEH	MEH	JOY	MEH	MEH	MEH	MEH	DESPAIR	MEH	MEH	MEH	MEH	DESPAIR	MEH	MEH	JOY	DESPAIR	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	MEH	MEH	MEH	MEH	JOY	JOY	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	JOY	MEH	MEH	MEH	JOY	MEH	MEH	MEH	DESPAIR	MEH	JOY	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	MEH	MEH	DESPAIR	JOY	MEH	DESPAIR	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	MEH	JOY	can of pop			White and gold		Friday				1	"(67, 63)"
90273533	No	Male	49	United States	CA	MEH	MEH	JOY	MEH	MEH	JOY	MEH	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	MEH		JOY	MEH	MEH	DESPAIR	JOY	MEH	DESPAIR	MEH	JOY	JOY	JOY	MEH	DESPAIR	JOY	JOY	JOY	DESPAIR	MEH	JOY	JOY	MEH	MEH	JOY	MEH	JOY	MEH	MEH	MEH	MEH	MEH	JOY	JOY	JOY	JOY	JOY	JOY	MEH	MEH	MEH	JOY	MEH	JOY	MEH	MEH	JOY	JOY	JOY	DESPAIR	MEH	DESPAIR	JOY	JOY	MEH	JOY	JOY	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	MEH	MEH	JOY	MEH	MEH	MEH	DESPAIR	JOY	MEH	DESPAIR	JOY	MEH	JOY	JOY	MEH	DESPAIR	JOY	Aero			Blue and black		Friday		1			"(69, 27)"
90273535	No	Male	48	United States of America	Wisconsin	MEH	DESPAIR	JOY	DESPAIR	MEH	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	MEH	MEH	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	MEH	DESPAIR	JOY	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	JOY	MEH	JOY	MEH	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	MEH	DESPAIR	JOY	DESPAIR	JOY	JOY	JOY	JOY	MEH	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH				White and gold		Sunday		1			"(73, 28)"
90273537	No	Male	43	USA	Michigan	JOY	JOY	JOY				JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	DESPAIR	JOY	MEH		DESPAIR	MEH			DESPAIR	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	MEH		MEH		DESPAIR		JOY	JOY	MEH	MEH	DESPAIR	JOY	MEH			MEH	JOY	JOY	JOY	JOY						DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	JOY		JOY	DESPAIR	JOY	JOY		JOY	JOY	DESPAIR	JOY	JOY	MEH		JOY	MEH	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	Bit o honey	Prunes		Blue and black		Sunday		1			"(78, 25)"
90273539	No	Male	64	US of A	Pennsylvania	MEH	DESPAIR	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	JOY	MEH	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	MEH	JOY	JOY	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	MEH	JOY	DESPAIR	MEH	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	"Original ""Mars Attacks"" trading cards Candy Apples Home-made popcorn balls Blunts Condoms (in un-opened, tamper-resistant packaging) .45 or 9mm ammunition Gift cards USB thumb drives Powerball tickets, unexpired"	Make America Great Again paraphernalia Grocery store coupons Random baseball cards Petrified candy from previous Halloweens .22 ammunition Bowling alley free-game tokens Expired lottery tickets Swag from meetings	Thank you for conducting this essential research!	White and gold		Friday		1			"(74, 6)"
90273547	No	Male	56	USA	Nevada																																																																																																																		
90273549	No	Female	35	Usa	Mn																																																																																																																		
90273550	No	I'd rather not say	52	United States	Pennsylvania	JOY	MEH	JOY				MEH	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	JOY	JOY	JOY		DESPAIR		JOY	DESPAIR	DESPAIR	JOY		DESPAIR	JOY		DESPAIR	DESPAIR	MEH	MEH	DESPAIR		MEH	JOY	JOY	DESPAIR	MEH	JOY		DESPAIR	DESPAIR	DESPAIR		JOY	MEH		MEH	DESPAIR	MEH	DESPAIR			DESPAIR	JOY	JOY	MEH	MEH	MEH	MEH	MEH	MEH		JOY			MEH	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	JOY	DESPAIR	DESPAIR	MEH		JOY			MEH	MEH	DESPAIR			DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH				DESPAIR	DESPAIR	MEH	"Dog treats (for my dog, not for me)"		Reggie Jackson bars? They still make them?	Blue and black		Sunday		1			"(67, 5)"
90273551	No	Male	72	US	"Pennsylvania, Montgomery County"																																																																																																																		
90273552	No	Male	29	USA 	Astoria NY																																																																																																																		
90273556	No	Male	32	United States of America	Texas																																																																																																																		
90273558	No	Male	37	USA	NC	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	MEH	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	MEH	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	DESPAIR	MEH	JOY	DESPAIR	JOY	JOY	DESPAIR	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR	JOY	MEH	JOY	MEH	DESPAIR	DESPAIR	MEH				White and gold		Friday		1			"(73, 14)"
90273559	No	Female	42	USA	California																																																																																																																		
90273564	No	Female	38	US	Nj																																																																																																																		
90273565	No	Female	36	United States	Illinois																																																																																																																		
90273567	No	Female	22	United States	Pennsylvania 	MEH		JOY					DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR		JOY	JOY		JOY		DESPAIR	DESPAIR	DESPAIR	MEH		MEH	MEH		JOY	DESPAIR	DESPAIR	JOY	MEH	JOY	JOY	MEH	MEH	JOY	DESPAIR	JOY		JOY		JOY		JOY	DESPAIR	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	DESPAIR	MEH	JOY	DESPAIR	MEH	JOY	MEH	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY		MEH	DESPAIR	JOY	DESPAIR		JOY	JOY		DESPAIR	DESPAIR	MEH		JOY	MEH	DESPAIR	JOY	JOY	DESPAIR	JOY	DESPAIR	JOY		DESPAIR	DESPAIR	JOY				White and gold		Friday		1			"(87, 34)"
90273572	No	Female	40	United States 	Michigan 																																																																																																																		
90273574	Yes	Female	50	Usa	Louisiana																																																																																																																		
90273583	No	Male	44	US	NY	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR		MEH	DESPAIR	MEH	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	MEH	MEH	JOY	DESPAIR	DESPAIR		MEH	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	DESPAIR	MEH		MEH	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	MEH	MEH			MEH	MEH	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	MEH	DESPAIR	MEH	DESPAIR	MEH	DESPAIR		DESPAIR	DESPAIR	DESPAIR	MEH	MEH	DESPAIR		MEH	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	"Mounds, 85% Dark Chocolate"		"Reeses Peanut Butter Cups are the food of the gods! The full size ones are better than the minis because of the proper chocolate to peanut butter ratio, but the minis are still better than all other candy/chocolate. "	Blue and black		Sunday					
90273584	Yes	Female	70	us	ca																																																																																																																		
90273587	Yes	Male	45	Usa	Texas																																																																																																																		
90273590	No	Male	52	Canada	Ontario	JOY	MEH	JOY	MEH	MEH	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	MEH	MEH	JOY	JOY	JOY	MEH	JOY	JOY	MEH	MEH	JOY	JOY	JOY	MEH	MEH	MEH	JOY	MEH	JOY	JOY	MEH	JOY	JOY	JOY	JOY	MEH	MEH	JOY	MEH	JOY	MEH	MEH	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	MEH	MEH	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	JOY	JOY	MEH	JOY	JOY	JOY	JOY	MEH	MEH	MEH	MEH	MEH	JOY	Witty Prose Inventive Popular Music	Nazis That gum that tastes like soap	To see the chocolate bars in the bowl by the door and know one will be yours:  such is the apex of experience on Halloween night.	White and gold		Friday		1			"(69, 5)"
90273591	No	Female	51	US	CA	JOY	MEH	JOY	DESPAIR	MEH		JOY	MEH	DESPAIR	JOY	JOY	MEH	MEH	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	JOY	JOY	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	MEH	JOY	MEH	MEH	DESPAIR	MEH	DESPAIR		JOY	JOY	DESPAIR	JOY	JOY	DESPAIR	MEH	MEH	MEH	JOY	DESPAIR	JOY		DESPAIR	MEH	JOY	JOY	DESPAIR	JOY	JOY	JOY	JOY	DESPAIR	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	DESPAIR	MEH	JOY	MEH	DESPAIR	JOY	MEH		MEH	DESPAIR	MEH	JOY		JOY	DESPAIR	MEH	DESPAIR	JOY	MEH			MEH	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	MEH	DESPAIR	JOY	JOY				Blue and black		Friday					
90273594	No	Female	47	US	IL	JOY	MEH	JOY	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	JOY	MEH	JOY	MEH	MEH	DESPAIR	DESPAIR	MEH	MEH	JOY	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	MEH	MEH	MEH	MEH	MEH	MEH	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	JOY	DESPAIR	JOY	MEH	MEH	MEH	MEH	MEH	JOY	MEH	MEH	DESPAIR	MEH	DESPAIR	JOY	JOY	MEH	MEH	MEH	DESPAIR	JOY	JOY	JOY	JOY	JOY	JOY	MEH	DESPAIR	MEH	JOY				White and gold		Friday		1			"(63, 39)"
90273596	No	Male	41	United States	Washington	JOY	DESPAIR	JOY	DESPAIR	MEH	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	MEH	DESPAIR	JOY	JOY	JOY	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	JOY	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	MEH	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	JOY	JOY	DESPAIR	MEH	JOY	MEH	DESPAIR	DESPAIR	MEH	JOY	MEH	JOY	DESPAIR	MEH	JOY	JOY	JOY	JOY	JOY	JOY	JOY	DESPAIR	DESPAIR	JOY	JOY	JOY	JOY	MEH	MEH	JOY	MEH	DESPAIR	MEH	MEH	DESPAIR	JOY	JOY	MEH	JOY	DESPAIR	MEH	MEH	JOY	JOY	DESPAIR	JOY	MEH	MEH	MEH	DESPAIR	MEH	MEH	MEH	MEH	JOY	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	MEH	ice cream cone	melted ice cream cone		White and gold		Friday		1			"(73, 27)"
90273597	No	Male	38	United States 	Kansas 	MEH	DESPAIR	JOY	MEH	JOY	DESPAIR	MEH	DESPAIR	DESPAIR	JOY	JOY	DESPAIR	DESPAIR	MEH	JOY	JOY	MEH	MEH		DESPAIR	DESPAIR	MEH	JOY	DESPAIR	DESPAIR	MEH	DESPAIR	DESPAIR	DESPAIR	JOY	MEH	DESPAIR	JOY	JOY	JOY	JOY	JOY	MEH	JOY	DESPAIR	JOY	MEH	DESPAIR	JOY	JOY	MEH	DESPAIR	JOY	JOY	JOY	MEH	JOY		MEH	MEH	JOY	JOY	JOY	JOY	JOY				MEH	JOY	MEH		MEH	JOY	JOY		DESPAIR	DESPAIR	MEH	DESPAIR	JOY	JOY		MEH	DESPAIR	DESPAIR	JOY		JOY	MEH	DESPAIR	MEH	JOY	JOY		JOY	MEH	DESPAIR	JOY	JOY	JOY	JOY		JOY	JOY	DESPAIR	DESPAIR	JOY				Blue and black		Sunday		1			"(77, 28)"
